countrycode,country,date,retail,grocery,parks,transit,workplaces,residential,stringencyindex,c1_school_closing,c2_workplace_closing,c3_cancel_public_events,c4_restrictions_on_gatherings,c5_close_public_transport,c6_stay_at_home_requirements,c7_restrictions_on_internal_movement,c8_international_travel_controls,e1_income_support,confirmedcases,confirmeddeaths
FR,France,2020-03-25,-84.0,-48.0,-67.0,-83.0,-73.0,32.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,24967.0,1331.0
FR,France,2020-03-26,-84.0,-46.0,-67.0,-83.0,-74.0,34.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,28856.0,1695.0
FR,France,2020-03-27,-84.0,-46.0,-68.0,-84.0,-73.0,37.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,32609.0,1994.0
FR,France,2020-03-28,-87.0,-56.0,-76.0,-83.0,-59.0,25.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,2311.0
FR,France,2020-03-29,-88.0,-72.0,-82.0,-87.0,-56.0,18.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,2603.0
FR,France,2020-03-30,-84.0,-47.0,-66.0,-83.0,-74.0,33.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,3020.0
FR,France,2020-03-31,-90.0,-38.0,-61.0,-82.0,-74.0,33.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,3517.0
FR,France,2020-04-01,-90.0,-39.0,-62.0,-81.0,-71.0,31.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,4767.0
FR,France,2020-04-02,-90.0,-36.0,-62.0,-82.0,-73.0,33.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,5376.0
FR,France,2020-04-03,-86.0,-38.0,-66.0,-82.0,-72.0,37.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,6496.0
FR,France,2020-04-04,-88.0,-45.0,-73.0,-80.0,-57.0,24.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,7548.0
FR,France,2020-04-05,-85.0,-62.0,-73.0,-82.0,-53.0,17.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,8066.0
FR,France,2020-04-06,-83.0,-37.0,-61.0,-81.0,-72.0,31.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,8899.0
FR,France,2020-04-07,-82.0,-35.0,-61.0,-80.0,-72.0,32.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,10315.0
FR,France,2020-04-08,-84.0,-37.0,-63.0,-80.0,-70.0,30.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,10856.0
FR,France,2020-04-09,-83.0,-32.0,-61.0,-80.0,-71.0,32.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,12196.0
FR,France,2020-04-10,-83.0,-34.0,-64.0,-81.0,-71.0,36.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,13181.0
FR,France,2020-04-11,-86.0,-39.0,-74.0,-79.0,-55.0,23.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,13816.0
FR,France,2020-04-12,-83.0,-58.0,-76.0,-82.0,-50.0,17.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,14377.0
FR,France,2020-04-13,-91.0,-80.0,-68.0,-88.0,-89.0,38.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,14950.0
FR,France,2020-04-14,-79.0,-22.0,-59.0,-78.0,-70.0,31.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,15693.0
FR,France,2020-04-15,-82.0,-32.0,-59.0,-78.0,-68.0,29.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,17129.0
FR,France,2020-04-16,-81.0,-31.0,-58.0,-78.0,-69.0,31.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,17882.0
FR,France,2020-04-17,-81.0,-33.0,-62.0,-79.0,-68.0,35.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,18642.0
FR,France,2020-04-18,-86.0,-46.0,-73.0,-78.0,-52.0,23.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,19283.0
FR,France,2020-04-19,-85.0,-65.0,-77.0,-81.0,-49.0,17.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,19668.0
FR,France,2020-04-20,-79.0,-40.0,-61.0,-78.0,-68.0,30.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,20214.0
FR,France,2020-04-21,-79.0,-37.0,-59.0,-77.0,-68.0,31.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,20736.0
FR,France,2020-04-22,-81.0,-38.0,-58.0,-76.0,-65.0,28.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,21280.0
FR,France,2020-04-23,-79.0,-34.0,-55.0,-76.0,-67.0,30.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,21796.0
FR,France,2020-04-24,-79.0,-35.0,-58.0,-77.0,-66.0,33.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,22185.0
FR,France,2020-04-25,-84.0,-43.0,-70.0,-76.0,-49.0,22.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,22554.0
FR,France,2020-04-26,-83.0,-58.0,-68.0,-77.0,-43.0,16.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,22796.0
FR,France,2020-04-27,-76.0,-36.0,-56.0,-76.0,-65.0,28.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,23233.0
FR,France,2020-04-28,-77.0,-34.0,-60.0,-76.0,-65.0,28.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,23600.0
FR,France,2020-04-29,-77.0,-32.0,-59.0,-75.0,-62.0,27.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,24026.0
FR,France,2020-04-30,-73.0,-16.0,-61.0,-75.0,-64.0,28.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,24315.0
FR,France,2020-05-01,-91.0,-87.0,-71.0,-87.0,-88.0,42.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,24532.0
FR,France,2020-05-02,-78.0,-26.0,-72.0,-73.0,-46.0,21.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,24729.0
FR,France,2020-05-03,-81.0,-56.0,-67.0,-76.0,-39.0,16.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,24862.0
FR,France,2020-05-04,-70.0,-24.0,-49.0,-72.0,-60.0,26.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,25168.0
FR,France,2020-05-05,-70.0,-23.0,-52.0,-71.0,-60.0,27.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,25498.0
FR,France,2020-05-06,-72.0,-23.0,-49.0,-69.0,-57.0,24.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,25772.0
FR,France,2020-05-07,-69.0,-12.0,-48.0,-70.0,-58.0,25.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,25950.0
FR,France,2020-05-08,-83.0,-58.0,-57.0,-80.0,-82.0,38.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,26192.0
FR,France,2020-05-09,-76.0,-27.0,-66.0,-70.0,-39.0,19.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,26271.0
FR,France,2020-05-10,-79.0,-50.0,-72.0,-74.0,-33.0,15.0,87.96,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,,26341.0
FR,France,2020-05-11,-46.0,-10.0,-34.0,-56.0,-48.0,19.0,76.85,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,26604.0
FR,France,2020-05-12,-45.0,-5.0,-15.0,-51.0,-47.0,18.0,76.85,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,26951.0
FR,France,2020-05-13,-51.0,-10.0,-31.0,-53.0,-45.0,17.0,76.85,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,27034.0
FR,France,2020-05-14,-49.0,-7.0,-23.0,-53.0,-46.0,17.0,76.85,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,27383.0
FR,France,2020-05-15,-48.0,-8.0,-17.0,-52.0,-45.0,19.0,76.85,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,27485.0
FR,France,2020-05-16,-51.0,-12.0,-13.0,-43.0,-20.0,9.0,76.85,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,27581.0
FR,France,2020-05-17,-55.0,-17.0,8.0,-48.0,-10.0,5.0,76.85,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28064.0
FR,France,2020-05-18,-39.0,-6.0,8.0,-48.0,-44.0,16.0,76.85,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28193.0
FR,France,2020-05-19,-40.0,-2.0,11.0,-47.0,-43.0,16.0,76.85,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,27976.0
FR,France,2020-05-20,-36.0,9.0,20.0,-45.0,-42.0,12.0,76.85,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28085.0
FR,France,2020-05-21,-56.0,-36.0,66.0,-61.0,-78.0,22.0,76.85,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28167.0
FR,France,2020-05-22,-39.0,1.0,12.0,-54.0,-57.0,20.0,76.85,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28315.0
FR,France,2020-05-23,-48.0,-14.0,-17.0,-47.0,-17.0,10.0,76.85,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28401.0
FR,France,2020-05-24,-49.0,-17.0,21.0,-43.0,-3.0,3.0,76.85,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28319.0
FR,France,2020-05-25,-34.0,-8.0,17.0,-46.0,-42.0,15.0,76.85,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28408.0
FR,France,2020-05-26,-35.0,-4.0,22.0,-44.0,-39.0,15.0,75.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28545.0
FR,France,2020-05-27,-38.0,-4.0,21.0,-43.0,-37.0,13.0,75.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28546.0
FR,France,2020-05-28,-38.0,-1.0,19.0,-44.0,-39.0,14.0,75.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28612.0
FR,France,2020-05-29,-37.0,0.0,14.0,-43.0,-38.0,15.0,75.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28663.0
FR,France,2020-05-30,-39.0,-2.0,23.0,-34.0,-5.0,5.0,75.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28720.0
FR,France,2020-05-31,-40.0,5.0,53.0,-38.0,7.0,2.0,75.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28751.0
FR,France,2020-06-01,-43.0,-36.0,78.0,-55.0,-72.0,20.0,75.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28780.0
FR,France,2020-06-02,-23.0,5.0,31.0,-34.0,-33.0,11.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28886.0
FR,France,2020-06-03,-29.0,0.0,9.0,-36.0,-32.0,11.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,28967.0
FR,France,2020-06-04,-30.0,-1.0,-16.0,-40.0,-34.0,13.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29011.0
FR,France,2020-06-05,-26.0,-1.0,-7.0,-37.0,-33.0,13.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29056.0
FR,France,2020-06-06,-24.0,0.0,5.0,-27.0,-2.0,4.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29087.0
FR,France,2020-06-07,-23.0,2.0,3.0,-32.0,18.0,0.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29100.0
FR,France,2020-06-08,-21.0,-6.0,12.0,-36.0,-34.0,11.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29154.0
FR,France,2020-06-09,-22.0,-5.0,12.0,-35.0,-32.0,11.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29239.0
FR,France,2020-06-10,-25.0,-5.0,12.0,-34.0,-31.0,10.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29260.0
FR,France,2020-06-11,-25.0,-3.0,9.0,-35.0,-32.0,11.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29287.0
FR,France,2020-06-12,-25.0,-6.0,8.0,-34.0,-32.0,12.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29315.0
FR,France,2020-06-13,-27.0,-7.0,16.0,-25.0,1.0,4.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29339.0
FR,France,2020-06-14,-25.0,-3.0,41.0,-26.0,14.0,1.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29347.0
FR,France,2020-06-15,-18.0,-5.0,38.0,-32.0,-31.0,10.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29375.0
FR,France,2020-06-16,-17.0,-3.0,36.0,-28.0,-30.0,10.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29487.0
FR,France,2020-06-17,-22.0,-4.0,25.0,-30.0,-29.0,9.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29512.0
FR,France,2020-06-18,-19.0,-3.0,33.0,-30.0,-30.0,9.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29540.0
FR,France,2020-06-19,-17.0,-4.0,44.0,-27.0,-30.0,9.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29554.0
FR,France,2020-06-20,-21.0,-5.0,62.0,-18.0,3.0,1.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29570.0
FR,France,2020-06-21,-11.0,4.0,58.0,-18.0,20.0,-2.0,72.22,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,29575.0
FR,France,2020-06-22,-13.0,-3.0,74.0,-26.0,-32.0,7.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29597.0
FR,France,2020-06-23,-12.0,0.0,85.0,-24.0,-30.0,7.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29651.0
FR,France,2020-06-24,-18.0,-3.0,83.0,-26.0,-27.0,6.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29662.0
FR,France,2020-06-25,-18.0,0.0,72.0,-25.0,-27.0,6.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29679.0
FR,France,2020-06-26,-17.0,-2.0,55.0,-23.0,-28.0,7.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29704.0
FR,France,2020-06-27,-21.0,-6.0,55.0,-16.0,-2.0,1.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29704.0
FR,France,2020-06-28,-13.0,5.0,57.0,-15.0,15.0,-1.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29704.0
FR,France,2020-06-29,-9.0,0.0,66.0,-25.0,-28.0,7.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29736.0
FR,France,2020-06-30,-7.0,2.0,71.0,-22.0,-26.0,6.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29763.0
FR,France,2020-07-01,-13.0,0.0,54.0,-23.0,-26.0,5.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29781.0
FR,France,2020-07-02,-9.0,6.0,59.0,-21.0,-27.0,6.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29794.0
FR,France,2020-07-03,-10.0,0.0,68.0,-18.0,-26.0,6.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29812.0
FR,France,2020-07-04,-18.0,-5.0,69.0,-7.0,-2.0,0.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29812.0
FR,France,2020-07-05,-8.0,9.0,82.0,-8.0,9.0,-2.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29812.0
FR,France,2020-07-06,-2.0,6.0,111.0,-20.0,-33.0,6.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29838.0
FR,France,2020-07-07,0.0,6.0,129.0,-17.0,-32.0,5.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29847.0
FR,France,2020-07-08,-9.0,1.0,114.0,-18.0,-27.0,4.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29877.0
FR,France,2020-07-09,-9.0,4.0,116.0,-18.0,-31.0,5.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29890.0
FR,France,2020-07-10,-11.0,0.0,98.0,-14.0,-32.0,5.0,51.85,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,,29914.0
FR,France,2020-07-11,-18.0,-3.0,119.0,2.0,-4.0,-3.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,29914.0
FR,France,2020-07-12,3.0,21.0,153.0,-4.0,9.0,-4.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,29914.0
FR,France,2020-07-13,11.0,23.0,245.0,-24.0,-53.0,7.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,29934.0
FR,France,2020-07-14,-29.0,-39.0,208.0,-39.0,-76.0,16.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,29934.0
FR,France,2020-07-15,-3.0,13.0,117.0,-17.0,-30.0,3.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30020.0
FR,France,2020-07-16,-4.0,8.0,125.0,-20.0,-33.0,6.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30036.0
FR,France,2020-07-17,-9.0,0.0,122.0,-17.0,-33.0,6.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30049.0
FR,France,2020-07-18,-18.0,-5.0,123.0,0.0,-2.0,-2.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30049.0
FR,France,2020-07-19,0.0,16.0,133.0,-1.0,12.0,-4.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30049.0
FR,France,2020-07-20,0.0,9.0,177.0,-19.0,-36.0,6.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30071.0
FR,France,2020-07-21,-1.0,5.0,177.0,-20.0,-36.0,6.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30057.0
FR,France,2020-07-22,-9.0,1.0,155.0,-20.0,-30.0,4.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30063.0
FR,France,2020-07-23,-8.0,4.0,157.0,-20.0,-33.0,5.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30073.0
FR,France,2020-07-24,-11.0,-1.0,132.0,-17.0,-33.0,7.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30082.0
FR,France,2020-07-25,-19.0,-6.0,112.0,-1.0,-6.0,-1.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30082.0
FR,France,2020-07-26,-1.0,15.0,129.0,-2.0,10.0,-3.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30082.0
FR,France,2020-07-27,-1.0,8.0,184.0,-21.0,-39.0,7.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30098.0
FR,France,2020-07-28,0.0,7.0,179.0,-21.0,-37.0,7.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30110.0
FR,France,2020-07-29,-7.0,4.0,174.0,-19.0,-34.0,4.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30123.0
FR,France,2020-07-30,-8.0,7.0,170.0,-20.0,-38.0,6.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30139.0
FR,France,2020-07-31,-15.0,-3.0,139.0,-19.0,-40.0,7.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30150.0
FR,France,2020-08-01,-21.0,-5.0,122.0,2.0,-10.0,-1.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30150.0
FR,France,2020-08-02,1.0,21.0,136.0,3.0,6.0,-3.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30150.0
FR,France,2020-08-03,7.0,15.0,204.0,-21.0,-47.0,8.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30179.0
FR,France,2020-08-04,5.0,11.0,230.0,-21.0,-46.0,7.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30180.0
FR,France,2020-08-05,-3.0,7.0,219.0,-21.0,-43.0,5.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30188.0
FR,France,2020-08-06,-4.0,9.0,222.0,-22.0,-47.0,6.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30192.0
FR,France,2020-08-07,-13.0,-1.0,185.0,-20.0,-47.0,8.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30204.0
FR,France,2020-08-08,-22.0,-7.0,155.0,2.0,-14.0,-2.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30204.0
FR,France,2020-08-09,1.0,24.0,158.0,0.0,2.0,-3.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30204.0
FR,France,2020-08-10,4.0,15.0,245.0,-23.0,-53.0,8.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30218.0
FR,France,2020-08-11,0.0,8.0,248.0,-26.0,-52.0,9.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30231.0
FR,France,2020-08-12,-9.0,5.0,205.0,-26.0,-49.0,7.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30248.0
FR,France,2020-08-13,-6.0,8.0,196.0,-25.0,-51.0,9.0,46.3,1.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30264.0
FR,France,2020-08-14,-11.0,1.0,182.0,-21.0,-51.0,9.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30281.0
FR,France,2020-08-15,-30.0,-24.0,157.0,-3.0,-27.0,0.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30282.0
FR,France,2020-08-16,0.0,20.0,129.0,0.0,2.0,-3.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30283.0
FR,France,2020-08-17,3.0,16.0,214.0,-22.0,-51.0,8.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30302.0
FR,France,2020-08-18,1.0,10.0,219.0,-24.0,-48.0,8.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30323.0
FR,France,2020-08-19,-9.0,4.0,180.0,-25.0,-45.0,7.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30340.0
FR,France,2020-08-20,-9.0,4.0,202.0,-25.0,-48.0,7.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30351.0
FR,France,2020-08-21,-14.0,-3.0,158.0,-22.0,-47.0,9.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30374.0
FR,France,2020-08-22,-22.0,-10.0,116.0,-1.0,-13.0,-1.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30382.0
FR,France,2020-08-23,-2.0,14.0,112.0,0.0,6.0,-3.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30382.0
FR,France,2020-08-24,-2.0,7.0,161.0,-22.0,-41.0,7.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30397.0
FR,France,2020-08-25,-3.0,4.0,154.0,-22.0,-40.0,7.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30416.0
FR,France,2020-08-26,-9.0,0.0,141.0,-21.0,-35.0,5.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30416.0
FR,France,2020-08-27,-8.0,3.0,130.0,-21.0,-38.0,6.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30448.0
FR,France,2020-08-28,-12.0,-3.0,74.0,-20.0,-38.0,8.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30465.0
FR,France,2020-08-29,-18.0,-7.0,44.0,-7.0,-12.0,1.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30471.0
FR,France,2020-08-30,-8.0,4.0,43.0,-7.0,2.0,0.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30474.0
FR,France,2020-08-31,0.0,7.0,81.0,-18.0,-34.0,6.0,48.15,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30501.0
FR,France,2020-09-01,-3.0,7.0,81.0,-15.0,-33.0,5.0,46.76,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,,30525.0
